geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city
02246,-23.49191347960067,-46.60200386081135,sp,sao paulo
02247,-23.484890608661765,-46.6021051866524,sp,sao paulo
02248,-23.48220703719198,-46.6000034089676,sp,sao paulo
02249,-23.49108295475793,-46.59518841465175,sp,sao paulo
02250,-23.486549521784305,-46.59469228282069,sp,sao paulo
02251,-23.479894623925205,-46.595511282820695,sp,sao paulo
02252,-23.479316999999995,-46.5904340471753,sp,sao paulo
02253,-23.479545520399327,-46.596922621847725,sp,sao paulo
02254,-23.4851179664147,-46.59617458979163,sp,sao paulo
02255,-23.47597013183105,-46.59145922384439,sp,sao paulo
02256,-23.476069676380632,-46.5875753993883,sp,são paulo
02257,-23.47172419594325,-46.58517130919263,sp,sao paulo
02258,-23.47623536441803,-46.58210664723873,sp,sao paulo
02259,-23.471607970858106,-46.580389438802,sp,são paulo
02260,-23.469302576551907,-46.57550486934105,sp,sao paulo
02261,-23.46735986594724,-46.57715992131685,sp,sao paulo
02262,-23.46668605023373,-46.57587710713256,sp,sao paulo
02263,-23.46353280183505,-46.57715608159734,sp,são paulo
02264,-23.463067641410348,-46.57733468803738,sp,são paulo
02265,-23.47651943519532,-46.59554967707312,sp,são paulo
02266,-23.47351767860233,-46.59417129378496,sp,são paulo
02267,-23.47643279877663,-46.598178216486815,sp,sao paulo
02268,-23.468822748542905,-46.59341772967277,sp,sao paulo
02269,-23.474592953372944,-46.596153017485136,sp,são paulo
02270,-23.472793571469776,-46.59464741395925,sp,sao paulo
02271,-23.468912247420523,-46.58807266436532,sp,sao paulo
02272,-23.46986315459632,-46.58785305259964,sp,sao paulo
02273,-23.45886783036675,-46.58574627053405,sp,sao paulo
02274,-23.46824404524207,-46.585030834727874,sp,sao paulo
02275,-23.465097152256583,-46.590503021857714,sp,sao paulo
02276,-23.459902378084543,-46.58449611703253,sp,sao paulo
02277,-23.46274979156327,-46.58200180099831,sp,sao paulo
02278,-23.463538962259747,-46.58182067485141,sp,sao paulo
02279,-23.46048082737028,-46.57585219747245,sp,sao paulo
02280,-23.454232910352587,-46.57383309103239,sp,sao paulo
02281,-23.44917893415549,-46.57435094932181,sp,sao paulo
02282,-23.44562184901036,-46.56747062476192,sp,sao paulo
02284,-23.46970319641185,-46.56868272083551,sp,sao paulo
02286,-23.40858677491484,-46.57960324340701,sp,sao paulo
02288,-23.432886000000003,-46.57132349999999,sp,sao paulo
02289,-23.41706739494492,-46.58363162378099,sp,sao paulo
02290,-23.54329484225016,-46.63074319149357,sp,sao paulo
02301,-23.487414496249084,-46.61630002553522,sp,sao paulo
02302,-23.486320954173525,-46.61518780752882,sp,sao paulo
02303,-23.482426557591324,-46.61248519900167,sp,sao paulo
02304,-23.48177109714923,-46.602701847769616,sp,sao paulo
02305,-23.48041188842405,-46.60653306119798,sp,sao paulo
02306,-23.45244942270184,-46.60149895934556,sp,sao paulo
02307,-23.48287504884874,-46.60800472883605,sp,sao paulo
02308,-23.47563293005943,-46.60151528864907,sp,sao paulo
02309,-23.477262139332883,-46.60430128074323,sp,sao paulo
02310,-23.4719444074384,-46.59864459256161,sp,sao paulo
02311,-23.467841015263435,-46.60066694685207,sp,sao paulo
02312,-23.464135215101827,-46.60239500444339,sp,são paulo
02313,-23.46520664556529,-46.598497748398685,sp,sao paulo
02314,-23.461367857060445,-46.60110519677997,sp,sao paulo
02315,-23.463362095475787,-46.59647161656762,sp,sao paulo
02316,-23.462010764197984,-46.59467629700311,sp,sao paulo
02317,-23.458311199001667,-46.5956613491546,sp,sao paulo
02318,-23.45490508159733,-46.59270606480468,sp,sao paulo
02319,-23.4501707149576,-46.58967746502972,sp,são paulo
02320,-23.44947679294825,-46.59791907646144,sp,sao paulo
02321,-23.44749411991629,-46.58851618260319,sp,sao paulo
02322,-23.448542060505503,-46.59796136802471,sp,sao paulo
02323,-23.502760006989064,-46.57361974332592,sp,sao paulo
02324,-23.445715237842105,-46.583201266636046,sp,sao paulo
02325,-23.455935,-46.58499675000001,sp,sao paulo
02326,-23.44770701888709,-46.57540893633137,sp,sao paulo
02327,-23.44398478282013,-46.57518023764137,sp,sao paulo
02328,-23.43381641578083,-46.571176402870464,sp,sao paulo
02329,-23.44920299999999,-46.57912990320224,sp,sao paulo
02330,-23.48506315903973,-46.61571376879802,sp,são paulo
02331,-23.48653563176655,-46.61933013176655,sp,sao paulo
02332,-23.486316464337214,-46.62224366625309,sp,sao paulo
02333,-23.47360894670785,-46.61900230974089,sp,são paulo
02334,-23.48496374049282,-46.61933914432453,sp,são paulo
02335,-23.48423112600268,-46.616027463644734,sp,sao paulo
02336,-23.48058427061568,-46.61935382292688,sp,são paulo
02337,-23.476470349154592,-46.61274240660166,sp,são paulo
02338,-23.47409516625309,-46.61820614556529,sp,sao paulo
02339,-23.476178378296492,-46.61396224132954,sp,são paulo
02340,-23.466900306548325,-46.6161273856765,sp,sao paulo
02341,-23.456976422701832,-46.61452743381032,sp,são paulo
02342,-23.47405079462169,-46.610883853597976,sp,sao paulo
02343,-23.470145832361936,-46.606323776992326,sp,sao paulo
02344,-23.468783469877145,-46.611286968492166,sp,sao paulo
02345,-23.46862347727612,-46.6163016434943,sp,sao paulo
02346,-23.472004872323875,-46.60844051151254,sp,sao paulo
02347,-23.46067438550985,-46.60560912600267,sp,sao paulo
02348,-23.459912748542905,-46.61249999278663,sp,sao paulo
02349,-23.46143505928029,-46.60359485356405,sp,sao paulo
02350,-23.459346031363605,-46.60929309103239,sp,sao paulo
02351,-23.45606480322003,-46.59857348265909,sp,sao paulo
02352,-23.454506021928545,-46.594345572999,sp,sao paulo
02353,-23.45307568220902,-46.60583416763805,sp,sao paulo
02354,-23.454796226537923,-46.60685576138568,sp,sao paulo
02355,-23.45361336663973,-46.61153344561132,sp,são paulo
02356,-23.450087878227205,-46.61104018756212,sp,sao paulo
02357,-23.450617445467103,-46.61199536955391,sp,sao paulo
02358,-23.446391134052757,-46.609487837497824,sp,sao paulo
02359,-23.44565748972094,-46.61972975215229,sp,sao paulo
02360,-23.43534610221769,-46.578029947038885,sp,sao paulo
02361,-23.435950742214995,-46.58242683834328,sp,sao paulo
02362,-23.638582820562608,-46.60817566849105,sp,sao paulo
02363,-23.433311843300284,-46.577753833556265,sp,sao paulo
02364,-23.433433441633937,-46.58206525474901,sp,são paulo
02365,-23.424789368085,-46.58054625193439,sp,sao paulo
02366,-23.429829475245008,-46.59294652605343,sp,sao paulo
02367,-23.42308723120199,-46.58728156396795,sp,sao paulo
02368,-23.399259736886137,-46.57758416374292,sp,sao paulo
02370,-23.463434818483467,-46.62240014446876,sp,sao paulo
02371,-23.46086185567546,-46.619972680131546,sp,sao paulo
02372,-23.45903597238433,-46.623704148839465,sp,são paulo
02373,-23.45703516847478,-46.61932297642669,sp,sao paulo
02374,-23.456465580904837,-46.62058099668178,sp,sao paulo
02375,-23.453922572854754,-46.626135763113865,sp,sao paulo
02376,-23.458526276992316,-46.62665931349181,sp,sao paulo
02377,-23.45681372078598,-46.632543731750246,sp,sao paulo
02378,-23.454046078279102,-46.6302284207686,sp,são paulo
02401,-23.4860583141843,-46.62819903649949,sp,sao paulo
02402,-23.49114306211594,-46.62601868011955,sp,sao paulo
02403,-23.49316940437997,-46.62900954509784,sp,sao paulo
02404,-23.489552640025373,-46.62852859478329,sp,sao paulo
02405,-23.49466303719198,-46.62889848542903,sp,sao paulo
02406,-23.488178521784317,-46.62869344463039,sp,sao paulo
02407,-23.48535959449485,-46.624283978908174,sp,sao paulo
02408,-23.48192669608748,-46.62646540521669,sp,sao paulo
02409,-23.476711756592987,-46.626514454757945,sp,sao paulo
02410,-23.4757673119626,-46.62523433819032,sp,sao paulo
02411,-23.47416101610016,-46.62516585290548,sp,sao paulo
02413,-23.486684521784305,-46.64422386663972,sp,sao paulo
02415,-23.47193716763806,-46.62999953941368,sp,são paulo
02416,-23.479570309740897,-46.62865905773553,sp,são paulo
02417,-23.4783963075192,-46.6292237216227,sp,sao paulo
02418,-23.470718940879472,-46.63127566403139,sp,são paulo
02419,-23.477210014715183,-46.63982846710719,sp,sao paulo
02420,-23.476078906745908,-46.63411838565408,sp,sao paulo
02421,-23.47426736081135,-46.63169094754457,sp,sao paulo
02422,-23.47001485567546,-46.63484579309249,sp,sao paulo
02423,-23.469173790178296,-46.63497713128279,sp,sao paulo
02430,-23.4779980335853,-46.650682027468456,sp,sao paulo
02431,-23.485313776848084,-46.63663488689484,sp,sao paulo
02432,-23.486717629753585,-46.63536318304573,sp,sao paulo
02433,-23.4806576014484,-46.636674914796,sp,são paulo
02434,-23.484186461278803,-46.64000855037795,sp,sao paulo
02435,-23.4823915320561,-46.64281243352188,sp,sao paulo
02436,-23.479295395233372,-46.63675926810551,sp,sao paulo
02440,-23.475865892867446,-46.64976772522937,sp,sao paulo
02441,-23.471434582289824,-46.64062326449884,sp,sao paulo
02442,-23.473211060505506,-46.64329769969416,sp,sao paulo
02443,-23.472335179294816,-46.64636526449883,sp,são paulo
02450,-23.499711492094157,-46.63936074992788,sp,sao paulo
02451,-23.50032232672679,-46.64104366534537,sp,sao paulo
02452,-23.499041510964272,-46.644282319320205,sp,são paulo
02460,-23.491264766864763,-46.63785217623639,sp,são paulo
02461,-23.49353250403937,-46.63842778172417,sp,sao paulo
02462,-23.49570711330229,-46.63895326320458,sp,sao paulo
02463,-23.490045250612457,-46.64419142885248,sp,sao paulo
02464,-23.49011863474525,-46.65070318122806,sp,sao paulo
02465,-23.491717642174216,-46.64962560348589,sp,sao paulo
02466,-23.49405945045876,-46.64333926824975,sp,sao paulo
02467,-23.49264691514413,-46.64479634622707,sp,são paulo
02468,-23.489507419931872,-46.64873015306711,sp,sao paulo
02469,-23.484878853453758,-46.64249464126611,sp,sao paulo
02470,-23.48415445322872,-46.64868009824575,sp,sao paulo
02471,-23.48117042353855,-46.655415131138575,sp,sao paulo
02472,-23.476243640313832,-46.65895442102839,sp,sao paulo
02473,-23.478324496249083,-46.652201413266766,sp,são paulo
02474,-23.47729245045876,-46.65568039454087,sp,sao paulo
02475,-23.481059081597326,-46.64630746073055,sp,sao paulo
02478,-23.47926294754457,-46.65961198557328,sp,sao paulo
02479,-23.47544698917996,-46.65071650735759,sp,sao paulo
02501,-23.514912288431223,-46.66118358067858,sp,sao paulo
02508,-23.509848068295792,-46.66369014308379,sp,sao paulo
02510,-23.51370739463197,-46.65262935449776,sp,sao paulo
02511,-23.506678006376635,-46.64581936011884,sp,sao paulo
02512,-23.512629226758584,-46.66287840966009,sp,são paulo
02513,-23.51252628781236,-46.65652459893825,sp,sao paulo
02514,-23.51133179211153,-46.65593405551384,sp,sao paulo
02515,-23.510081986121538,-46.65907867000398,sp,sao paulo
02516,-23.510020861503836,-46.65996044991051,sp,sao paulo
02517,-23.506064518177627,-46.666119310577606,sp,sao paulo
02518,-23.508810312539527,-46.66650083042868,sp,sao paulo
02519,-23.50233051501402,-46.65835292379554,sp,sao paulo
02520,-23.5003141357262,-46.64899844532286,sp,sao paulo
02521,-23.50402072217096,-46.66486670260835,sp,sao paulo
02522,-23.50302551457095,-46.656351,sp,sao paulo
02523,-23.507503407438392,-46.654613565497165,sp,sao paulo
02524,-23.501655188729888,-46.649910059120536,sp,sao paulo
02525,-23.50269813044608,-46.64781168151652,sp,sao paulo
02526,-23.50478916745435,-46.648712559902606,sp,sao paulo
02530,-23.501873266476384,-46.66213609485701,sp,sao paulo
02531,-23.50230377546311,-46.65126445475793,sp,sao paulo
02532,-23.49592311073923,-46.66043045184373,sp,sao paulo
02533,-23.494131859282135,-46.65839228711986,sp,sao paulo
02534,-23.496199082434053,-46.65484326395059,sp,sao paulo
02535,-23.49830072439266,-46.64974098750651,sp,sao paulo
02536,-23.49362441188179,-46.6504138395753,sp,sao paulo
02537,-23.49266694338963,-46.649278230509495,sp,sao paulo
02538,-23.498826663338896,-46.65249325867044,sp,são paulo
02539,-23.49653469164408,-46.65942948695825,sp,sao paulo
02540,-23.490452933666106,-46.656027361503845,sp,sao paulo
02541,-23.485884401610026,-46.65477723619366,sp,sao paulo
02542,-23.491861595620023,-46.65926754509784,sp,sao paulo
02543,-23.484996628368613,-46.66293759616827,sp,sao paulo
02544,-23.49027291257428,-46.66072145905712,sp,sao paulo
02545,-23.49361452178432,-46.66362202553523,sp,sao paulo
02546,-23.508649124572656,-46.67041012449991,sp,sao paulo
02550,-23.50553052178432,-46.66921940743839,sp,sao paulo
02551,-23.502726293092486,-46.66973731626178,sp,são paulo
02552,-23.4986987149576,-46.66258914723872,sp,sao paulo
02553,-23.496748648623715,-46.66448906869981,sp,sao paulo
02554,-23.496493222315195,-46.66693943158864,sp,sao paulo
02555,-23.49315894754457,-46.66484247835991,sp,sao paulo
02556,-23.49943981998858,-46.67117681783093,sp,sao paulo
02557,-23.49939977672204,-46.67379630298916,sp,sao paulo
02558,-23.497496298084148,-46.67534356702637,sp,sao paulo
02559,-23.49381273105776,-46.67432020760002,sp,são paulo
02560,-23.494987791563275,-46.67176385068381,sp,sao paulo
02561,-23.492820907582622,-46.67596304287615,sp,sao paulo
02562,-23.48576555759132,-46.67394941548847,sp,sao paulo
02563,-23.4921242514571,-46.67252903941368,sp,sao paulo
02564,-23.486738237923944,-46.67185857276385,sp,sao paulo
02565,-23.486109347919744,-46.66826821319252,sp,sao paulo
02566,-23.482831285042405,-46.67079714723872,sp,sao paulo
02567,-23.481085499999995,-46.66961250000001,sp,sao paulo
02577,-23.488182953372952,-46.678903941716186,sp,sao paulo
02598,-23.512857653067115,-46.67101189454088,sp,sao paulo
02610,-23.47592805522538,-46.66587696517395,sp,sao paulo
02611,-23.46658982202164,-46.63928171838316,sp,sao paulo
02612,-23.472187009435064,-46.6629481470945,sp,são paulo
02613,-23.472582799613345,-46.66107383097695,sp,sao paulo
02614,-23.4717225298344,-46.65764092339433,sp,são paulo
02615,-23.471529674158933,-46.65667759325408,sp,sao paulo
02616,-23.466439467107183,-46.655328676669086,sp,sao paulo
02617,-23.466401539269448,-46.65869529017828,sp,sao paulo
02618,-23.465889785734884,-46.64887806633388,sp,são paulo
02630,-23.463790606440067,-46.64074340230249,sp,sao paulo
02631,-23.458643298084144,-46.648254625310194,sp,sao paulo
02632,-23.46069115903973,-46.64833329433323,sp,sao paulo
02633,-23.46085584124873,-46.65017612017429,sp,sao paulo
02634,-23.46016520927345,-46.65066418373822,sp,sao paulo
02635,-23.457101898695825,-46.64754972814356,sp,são paulo
02636,-23.45594288980902,-46.646095945322855,sp,sao paulo
02637,-23.45358871357261,-46.64737383527611,sp,sao paulo
02643,-23.468098777136547,-46.65037805288812,sp,sao paulo
02649,-23.46097513627446,-46.66106258381902,sp,sao paulo
02650,-23.46150321233187,-46.65775725797796,sp,sao paulo
02651,-23.45990070996593,-46.65726902109183,sp,sao paulo
02652,-23.454897474060743,-46.656832022217,sp,sao paulo
02653,-23.45343176325808,-46.65837495198797,sp,são paulo
02670,-23.466370714957595,-46.66502717277396,sp,sao paulo
02671,-23.468540877604,-46.66436133472787,sp,sao paulo
02672,-23.463710424086823,-46.66591141479599,sp,sao paulo
02673,-23.46670528737577,-46.66897803264962,sp,sao paulo
02674,-23.459878990564945,-46.66677933888281,sp,sao paulo
02675,-23.45823633342542,-46.667826065938485,sp,sao paulo
02676,-23.456640761584644,-46.67290296878063,sp,sao paulo
02677,-23.454068490285312,-46.66476454680487,sp,são paulo
02678,-23.45473495169951,-46.66394355883207,sp,sao paulo
02679,-23.455963330832724,-46.663595345951926,sp,sao paulo
02680,-23.444120751561652,-46.6691060118304,sp,sao paulo
02701,-23.50775978179648,-46.69099960910175,sp,sao paulo
02710,-23.50751688121068,-46.67373228420568,sp,sao paulo
02712,-23.50544478573489,-46.68161090896759,sp,sao paulo
02713,-23.508093549390605,-46.686131350123866,sp,sao paulo
02714,-23.50659798084141,-46.68776641687344,sp,sao paulo
02715,-23.503730489324187,-46.676623363725525,sp,são paulo
02716,-23.499018372560144,-46.68530910310784,sp,são paulo
02717,-23.493746205672256,-46.685192018074005,sp,sao paulo
02720,-23.50097483243237,-46.67359346270272,sp,sao paulo
02721,-23.501464072162264,-46.67349915889548,sp,sao paulo
02722,-23.503063243407016,-46.68404723189447,sp,sao paulo
02723,-23.501365575076463,-46.67952120122336,sp,sao paulo
02724,-23.49943950874986,-46.68377404381376,sp,sao paulo
02725,-23.49972484041201,-46.68386193643606,sp,sao paulo
02726,-23.500764443292702,-46.68820192507454,sp,são paulo
02727,-23.496255366639726,-46.68632056549718,sp,sao paulo
02728,-23.50042161449157,-46.68895389198901,sp,sao paulo
02729,-23.50372612405339,-46.6898674910892,sp,sao paulo
02730,-23.49719557430815,-46.69127457027672,sp,sao paulo
02731,-23.4949705881182,-46.69186350721336,sp,sao paulo
02732,-23.49921095031453,-46.69605218497897,sp,sao paulo
02733,-23.49687746655892,-46.695357262277135,sp,sao paulo
02734,-23.48594115681802,-46.69218849249818,sp,sao paulo
02735,-23.493293256630533,-46.69275190643714,sp,sao paulo
02736,-23.49039122286345,-46.6897668259853,sp,sao paulo
02737,-23.48783178573488,-46.6888785663339,sp,sao paulo
02738,-23.48985491035259,-46.68766742714524,sp,são paulo
02739,-23.485809164031377,-46.68889056841136,sp,são paulo
02750,-23.493106676380638,-46.679616398003326,sp,sao paulo
02751,-23.489584790770785,-46.68192027136849,sp,sao paulo
02752,-23.495997921014894,-46.68376870640487,sp,sao paulo
02753,-23.49043234688168,-46.6843557527281,sp,sao paulo
02754,-23.49102672300768,-46.67779069747247,sp,sao paulo
02755,-23.48851771357262,-46.67941015751051,sp,são paulo
02756,-23.484468719400997,-46.67913188051818,sp,sao paulo
02757,-23.486481754371283,-46.68435970705175,sp,sao paulo
02758,-23.488117795169945,-46.68429473757863,sp,sao paulo
02759,-23.48344951928349,-46.680681666121714,sp,sao paulo
02760,-23.48010437251793,-46.68136249861011,sp,sao paulo
02762,-23.48331712978441,-46.678195526423366,sp,sao paulo
02763,-23.479009270615677,-46.674987658203,sp,sao paulo
02764,-23.479514161261417,-46.67687782584107,sp,são paulo
02765,-23.475435898210808,-46.67095687182315,sp,sao paulo
02801,-23.487629301690824,-46.6977071842865,sp,sao paulo
02802,-23.488791114931203,-46.69673727457101,sp,sao paulo
02803,-23.48685500805008,-46.69374941548847,sp,sao paulo
02804,-23.48381025284207,-46.69528157314321,sp,sao paulo
02805,-23.477215662502164,-46.69750484110452,sp,sao paulo
02806,-23.472232658895493,-46.6981336054591,sp,sao paulo
02807,-23.47041670191585,-46.699962092561606,sp,sao paulo
02808,-23.467425066333888,-46.70391530322004,sp,sao paulo
